Date,Id,Total electricity consumption,Air Temperature,Radiant Temperature,Operative Temperature,Outside Dry-Bulb Temperature,Glazing,Walls,Ceilings (int),Floors (int),Ground Floors,Partitions (int),Roofs,External Infiltration,External Vent.,General Lighting,Computer + Equip,Occupancy,Solar Gains Interior Windows,Solar Gains Exterior Windows,Zone Sensible Heating,Zone Sensible Cooling,Sensible Cooling,Total Cooling,Mech Vent + Nat Vent + Infiltration
30/01/02,712,39.05,24,29.38,26.69,27.29,5.13,-2.21,-1.12,-2.12,-2.34,-0.06,2.11,2.24,2.26,10.21,10.01,6.47,0.19,17.78,0,-47.75,-64.57,-75.33,6.55
30/01/02,713,36.79,24,29.46,26.73,26.66,4.82,-1.91,-0.71,-2.25,-2.77,-0.03,1.87,1.81,1.46,10.21,10.01,6.47,0.19,18.87,0,-47.13,-60.71,-65.14,6.43
30/01/02,714,35.19,24,29.25,26.63,26.09,3.43,-0.79,0.83,-0.02,-1.53,0.13,2.35,1.42,0.89,10.21,10.01,3.23,0.12,13.04,0,-42.66,-48.03,-62.7,3.69
30/01/02,715,31.01,24,28.65,26.33,25.34,1.1,0.91,3.14,3.45,0.31,0.37,3.05,0.91,0.29,10.21,10.01,1.62,0.02,1.75,0,-36.68,-38.42,-46.2,2.2
30/01/02,716,10.01,28.18,28.4,28.29,24.38,-0.55,-0.23,2.13,1.13,-1.06,0.13,0.93,-2.64,0,0,10.01,0,0,0,0,0,0,0,0.71
30/01/02,717,0.54,27.89,28.39,28.14,23.06,-1.26,-0.09,1.58,0.54,-1.08,0.15,0.29,-3.35,0,0,0.54,0,0,0,0,0,0,0,0.71
30/01/02,718,0.54,27.12,28.15,27.64,21.75,-1.66,0.7,2.09,1.33,-0.69,0.28,0.35,-3.75,0,0,0.54,0,0,0,0,0,0,0,0.71
30/01/02,719,0.54,26.77,27.93,27.35,20.74,-1.95,1.1,2.19,1.65,-0.53,0.34,0.15,-4.22,0,0,0.54,0,0,0,0,0,0,0,0.71
31/01/02,720,0.54,26.51,27.72,27.11,20.34,-2.12,1.4,2.2,1.89,-0.38,0.39,-0.05,-4.33,0,0,0.54,0,0,0,0,0,0,0,0.71
31/01/02,721,0.54,26.36,27.54,26.95,20.42,-2.04,1.56,2.06,1.94,-0.32,0.42,-0.29,-4.16,0,0,0.54,0,0,0,0,0,0,0,0.71
31/01/02,722,0.54,26.28,27.38,26.83,20.81,-1.93,1.61,1.86,1.89,-0.28,0.43,-0.48,-3.83,0,0,0.54,0,0,0,0,0,0,0,0.71
31/01/02,723,0.54,26.2,27.24,26.72,20.94,-1.85,1.61,1.68,1.81,-0.24,0.44,-0.58,-3.68,0,0,0.54,0,0,0,0,0,0,0,0.71
31/01/02,724,0.54,26.06,27.09,26.57,20.77,-1.91,1.65,1.57,1.79,-0.15,0.45,-0.6,-3.7,0,0,0.54,0,0,0,0,0,0,0,0.71
31/01/02,725,0.54,25.82,26.92,26.37,20.01,-2.14,1.73,1.56,1.87,-0.02,0.47,-0.55,-4.08,0,0,0.54,0,0,0,0,0,0,0,0.71
31/01/02,726,0.54,23.98,26.59,25.28,19.35,-2.3,2.85,2.52,3.39,0.92,0.65,0.15,-3.26,0,0,0.54,0,0,0,0,-7.35,0,0,2.27
31/01/02,727,0.54,24,26.25,25.13,19.39,-2.23,2.96,2.58,3.57,0.94,0.67,0.04,-3.25,0,0,0.54,0,0,0,0,-5.95,0,0,2.02
31/01/02,728,20.74,24,26.33,25.16,20.19,-1.33,1.35,0.23,1.06,-0.58,0.41,-1.79,-2.68,0,10.21,10.01,1.62,0.02,2.3,0,-20.07,0,0,6.09
31/01/02,729,21.57,24,26.83,25.42,21.85,1.14,-0.08,-1.99,-2.56,-2.61,0.21,-3,-1.51,-0.1,10.21,10.01,3.23,0.11,12.9,0,-24.93,-1.39,-1.39,12.53
31/01/02,730,29.06,24,27.64,25.82,23.98,4.2,-1.77,-4.07,-5.98,-4.22,-0.01,-3.64,-0.03,0,10.21,10.01,6.47,0.22,23.38,0,-33.45,-30.39,-30.39,11.69
31/01/02,731,33.54,24,28.3,26.15,26.05,6.09,-2.56,-4.3,-6.22,-3.87,-0.09,-2.43,1.4,1.49,10.21,10.01,6.47,0.27,24.99,0,-40.17,-50.55,-50.55,6.52
31/01/02,732,36.33,24,28.87,26.43,27.42,7.4,-3.02,-3.83,-6.14,-3.74,-0.14,-0.67,2.33,2.77,10.21,10.01,6.47,0.33,24.97,0,-45.69,-63.09,-63.09,6.63
31/01/02,733,37.04,24,29.23,26.61,27.99,7.47,-3.08,-2.96,-5.02,-3.17,-0.12,1.07,2.71,2.97,10.21,10.01,4.85,0.35,22.89,0,-47.15,-62.37,-68.63,5.3
31/01/02,734,38.26,24,29.49,26.74,27.79,7.23,-3.11,-2.44,-4.15,-2.96,-0.13,1.87,2.57,2.9,10.21,10.01,4.85,0.31,22.1,0,-48.43,-62.95,-74.1,5.32
31/01/02,735,36.95,24,29.49,26.75,27.23,5.84,-2.61,-1.45,-2.43,-2.38,-0.09,2.26,2.19,2.96,10.21,10.01,6.47,0.22,18.63,0,-49.12,-65.53,-65.9,6.76
31/01/02,736,36.15,24,29.65,26.82,26.56,5.61,-2.52,-1.4,-2.95,-3.23,-0.09,1.67,1.74,2.51,10.21,10.01,6.47,0.23,21.9,0,-49.28,-62.29,-62.29,6.87
31/01/02,737,34.83,24,29.47,26.74,25.99,4.19,-1.43,0.21,-0.58,-1.97,0.06,2.25,1.35,0.99,10.21,10.01,6.47,0.15,15.11,0,-46.27,-56.33,-56.33,6.34
31/01/02,738,31.32,24,29.23,26.62,25.36,3.11,-0.46,1.39,0.7,-1.54,0.19,2.35,0.93,0.63,10.21,10.01,3.23,0.11,11.55,0,-41.77,-45.22,-45.28,3.74
31/01/02,739,29.08,24,28.63,26.32,24.6,0.96,1.16,3.47,3.8,0.19,0.41,2.96,0.4,0.14,10.21,10.01,1.62,0.01,1,0,-35.89,-36.65,-37.51,2.22
31/01/02,740,10.01,28.07,28.4,28.23,23.49,-0.65,-0.04,2.27,1.26,-1.17,0.18,0.86,-3.18,0,0,10.01,0,0,0,0,0,0,0,0.71
31/01/02,741,0.54,27.95,28.37,28.16,22.19,-1.56,0.05,1.72,0.61,-1.17,0.19,0.21,-4.01,0,0,0.54,0,0,0,0,0,0,0,0.71
31/01/02,742,0.54,26.96,28.11,27.54,20.95,-1.89,0.93,2.28,1.54,-0.71,0.34,0.28,-4.21,0,0,0.54,0,0,0,0,0,0,0,0.71
31/01/02,743,0.54,26.6,27.87,27.23,20.06,-2.22,1.34,2.39,1.9,-0.53,0.4,0.06,-4.59,0,0,0.54,0,0,0,0,0,0,0,0.72
01/02/02,744,0.54,26.34,27.64,26.99,19.61,-2.34,1.63,2.36,2.11,-0.39,0.45,-0.17,-4.73,0,0,0.54,0,0,0,0,0,0,0,0.72
01/02/02,745,0.54,26.17,27.42,26.8,19.75,-2.43,1.81,2.25,2.2,-0.29,0.49,-0.39,-4.51,0,0,0.54,0,0,0,0,0,0,0,0.72
01/02/02,746,0.54,26.04,27.24,26.64,19.84,-2.36,1.88,2.05,2.19,-0.23,0.5,-0.59,-4.33,0,0,0.54,0,0,0,0,0,0,0,0.72
01/02/02,747,0.54,25.89,27.07,26.48,19.67,-2.23,1.92,1.88,2.16,-0.15,0.51,-0.71,-4.32,0,0,0.54,0,0,0,0,0,0,0,0.72
01/02/02,748,0.54,25.71,26.9,26.31,19.48,-2.24,1.96,1.77,2.16,-0.05,0.52,-0.73,-4.35,0,0,0.54,0,0,0,0,0,0,0,0.72
01/02/02,749,0.54,25.61,26.75,26.18,19.77,-2.09,1.94,1.63,2.09,0.02,0.52,-0.74,-4.06,0,0,0.54,0,0,0,0,0,0,0,0.71
01/02/02,750,0.54,23.98,26.46,25.22,19.44,-2.13,2.82,2.36,3.25,0.82,0.68,-0.08,-3.19,0,0,0.54,0,0,0,0,-6.77,0,0,2.19
01/02/02,751,0.54,24,26.14,25.07,19.41,-2.31,2.9,2.45,3.39,0.88,0.69,-0.02,-3.23,0,0,0.54,0,0,0,0,-5.41,0,0,1.91
01/02/02,752,20.74,24,26.26,25.13,20.23,-1.19,1.21,0.03,0.67,-0.8,0.42,-1.86,-2.65,0,10.21,10.01,1.62,0.02,2.84,0,-19.73,0,0,6.04
01/02/02,753,23.34,24,26.93,25.47,22.6,2.07,-0.54,-2.62,-4.12,-3.63,0.17,-3.34,-0.98,-0.11,10.21,10.01,3.23,0.14,16.75,0,-26.07,-9.37,-9.37,14.33
01/02/02,754,32.94,24,27.98,25.99,25.8,6.22,-2.45,-4.81,-8.74,-5.87,-0.07,-3.89,1.22,1.65,10.21,10.01,6.47,0.28,30.13,0,-38.71,-47.83,-47.83,6.73
01/02/02,755,39.04,24,28.76,26.38,29.13,8.51,-3.23,-4.71,-8.13,-4.77,-0.14,-2.24,3.47,5.33,10.21,10.01,6.47,0.32,29.71,0,-49.26,-75.27,-75.27,6.86
01/02/02,756,42.99,24,29.24,26.62,31.27,9.28,-3.47,-3.79,-6.14,-3.55,-0.16,-0.15,4.9,6.13,10.21,10.01,6.47,0.33,25.29,0,-54.07,-91.07,-93.08,6.66
01/02/02,757,44.26,24,29.54,26.77,32.24,9.23,-3.47,-2.92,-4.62,-3,-0.15,1.42,5.53,6.35,10.21,10.01,4.85,0.33,22.49,0,-55.36,-86.9,-101.11,5.32
01/02/02,758,45.58,24,29.81,26.91,31.94,8.92,-3.58,-2.66,-4.13,-3.16,-0.18,2.05,5.3,3.74,10.21,10.01,4.85,0.31,23.09,0,-54.05,-84.56,-107.05,5.03
01/02/02,759,49.18,24,30.07,27.04,31.41,8.63,-3.44,-2.25,-4.05,-3.5,-0.18,2.47,4.94,7.03,10.21,10.01,6.47,0.28,23.97,0,-59.74,-97.68,-120.91,6.87
01/02/02,760,44.44,24,30.18,27.09,30.67,7.83,-2.84,-1.28,-3.22,-3.33,-0.11,3,4.46,2.79,10.21,10.01,6.47,0.24,22.41,0,-55.76,-89.81,-99.59,6.3
01/02/02,761,42.74,24,30.19,27.1,30.11,6.95,-2.08,-0.2,-2.37,-3.14,-0.01,3.28,4.09,5.82,10.21,10.01,6.47,0.2,20.29,0,-58.58,-89.6,-91.96,6.87
01/02/02,762,35,24,29.83,26.91,29.13,4.73,-0.61,1.72,0.78,-1.46,0.19,3.77,3.44,1.45,10.21,10.01,3.23,0.11,11.91,0,-48.86,-61.84,-61.84,3.57
01/02/02,763,31.16,24,29.16,26.58,27.91,2.06,1.18,3.86,3.91,0.05,0.43,4.05,2.65,0.75,10.21,10.01,1.62,0.01,1.6,0,-41.94,-46.89,-46.89,2.17
01/02/02,764,10.01,28.12,28.9,28.51,26.19,0.37,-0.09,2.5,1.06,-1.44,0.16,1.37,-1.33,0,0,10.01,0,0,0,0,0,0,0,0.71
01/02/02,765,0.54,28.37,28.91,28.64,24.59,-0.61,-0.09,1.74,0.2,-1.56,0.16,0.42,-2.62,0,0,0.54,0,0,0,0,0,0,0,0.71
01/02/02,766,0.54,27.78,28.7,28.24,22.98,-1.14,0.69,2.13,0.86,-1.23,0.28,0.4,-3.34,0,0,0.54,0,0,0,0,0,0,0,0.71
01/02/02,767,0.54,27.38,28.49,27.93,21.74,-1.68,1.19,2.29,1.28,-1,0.36,0.27,-3.93,0,0,0.54,0,0,0,0,0,0,0,0.71
02/02/02,768,0.54,27.02,28.26,27.64,20.59,-2.18,1.6,2.39,1.61,-0.8,0.43,0.12,-4.5,0,0,0.54,0,0,0,0,0,0,0,0.72
02/02/02,769,0.54,26.73,28.03,27.38,20.04,-2.3,1.91,2.41,1.88,-0.63,0.48,-0.08,-4.69,0,0,0.54,0,0,0,0,0,0,0,0.72
02/02/02,770,0.54,26.53,27.83,27.18,19.75,-2.32,2.07,2.3,1.99,-0.53,0.51,-0.31,-4.76,0,0,0.54,0,0,0,0,0,0,0,0.72
02/02/02,771,0.54,26.38,27.63,27.01,20.04,-2.29,2.16,2.17,2.05,-0.43,0.53,-0.49,-4.45,0,0,0.54,0,0,0,0,0,0,0,0.72
02/02/02,772,0.54,26.29,27.47,26.88,20.11,-2.1,2.13,1.94,1.95,-0.4,0.53,-0.64,-4.31,0,0,0.54,0,0,0,0,0,0,0,0.71
02/02/02,773,0.54,25.96,27.28,26.62,18.63,-2.48,2.23,1.94,2.06,-0.2,0.56,-0.54,-5.12,0,0,0.54,0,0,0,0,0,0,0,0.72
02/02/02,774,0.54,25.58,27.02,26.3,17.8,-3,2.48,2.14,2.4,0.09,0.6,-0.38,-5.47,0,0,0.54,0,0,0,0,0,0,0,0.72
02/02/02,775,0.54,25.48,26.82,26.15,18.61,-2.82,2.46,2.02,2.4,0.14,0.6,-0.56,-4.84,0,0,0.54,0,0,0,0,0,0,0,0.72
02/02/02,776,0.54,25.62,26.81,26.21,20.16,-1.68,1.81,1.03,0.97,-0.89,0.5,-1.33,-3.83,0,0,0.54,0,0.03,3.55,0,0,0,0,0.71
02/02/02,777,0.54,26.41,27.56,26.99,22.92,1.78,-0.64,-2.43,-4.7,-4.65,0.15,-3.37,-2.43,0,0,0.54,0,0.16,18.54,0,0,0,0,0.71
02/02/02,778,0.54,28.02,28.68,28.35,26.2,4.78,-3.14,-5.29,-9.05,-7.03,-0.2,-4.17,-1.26,0,0,0.54,0,0.26,27.94,0,0,0,0,0.7
02/02/02,779,0.54,29.49,29.81,29.65,29.4,6.84,-5.03,-6.78,-10.77,-7.49,-0.45,-3.57,-0.07,0,0,0.54,0,0.32,29.91,0,0,0,0,0.7
02/02/02,780,0.54,30.75,30.69,30.72,31.41,7.54,-6.19,-6.6,-10.01,-6.53,-0.6,-2.15,0.44,0,0,0.54,0,0.34,25.53,0,0,0,0,0.7
02/02/02,781,0.54,31.62,31.48,31.55,32.28,7.72,-7.01,-6.01,-10.11,-6.52,-0.72,-0.78,0.43,0,0,0.54,0,0.37,23.72,0,0,0,0,0.7
02/02/02,782,0.54,32.1,32.11,32.1,31.94,6.72,-7.54,-5.59,-9.38,-6.07,-0.82,-0.02,-0.11,0,0,0.54,0,0.31,22.85,0,0,0,0,0.7
02/02/02,783,0.54,32.44,32.54,32.49,31.35,5.18,-7.18,-4.16,-8.53,-5.91,-0.8,0.79,-0.73,0,0,0.54,0,0.24,20.9,0,0,0,0,0.7
02/02/02,784,0.54,32.42,32.63,32.52,30.45,3.52,-5.96,-1.95,-6.37,-5.08,-0.65,1.59,-1.33,0,0,0.54,0,0.16,15.27,0,0,0,0,0.71
02/02/02,785,0.54,32.42,32.93,32.68,29.75,3.43,-5.74,-1.73,-6.92,-6.23,-0.64,0.87,-1.8,0,0,0.54,0,0.18,18.26,0,0,0,0,0.71
02/02/02,786,0.54,32.28,32.85,32.56,28.79,1.68,-4.32,0.32,-3.95,-4.47,-0.43,1.55,-2.36,0,0,0.54,0,0.1,10.66,0,0,0,0,0.71
02/02/02,787,0.54,31.74,32.34,32.04,27.86,-0.51,-2.21,3.17,-0.29,-2.55,-0.14,2.43,-2.62,0,0,0.54,0,0.01,1.1,0,0,0,0,0.71
02/02/02,788,0.54,31.17,31.94,31.55,26.73,-1.28,-1.19,3.9,0.81,-2.54,0,1.73,-3.02,0,0,0.54,0,0,0,0,0,0,0,0.71
02/02/02,789,0.54,30.66,31.63,31.15,25.76,-1.57,-0.43,4,1.36,-2.48,0.13,1.06,-3.36,0,0,0.54,0,0,0,0,0,0,0,0.71
02/02/02,790,0.54,30.23,31.34,30.79,24.5,-1.95,0.21,3.96,1.7,-2.33,0.23,0.62,-3.96,0,0,0.54,0,0,0,0,0,0,0,0.71
02/02/02,791,0.54,29.78,31.05,30.41,23.21,-2.25,0.82,3.95,2.02,-2.08,0.33,0.38,-4.56,0,0,0.54,0,0,0,0,0,0,0,0.72
03/02/02,792,0.54,29.32,30.74,30.03,21.49,-2.75,1.35,3.94,2.3,-1.8,0.42,0.26,-5.46,0,0,0.54,0,0,0,0,0,0,0,0.72
03/02/02,793,0.54,28.79,30.41,29.6,19.95,-3.18,1.91,4.02,2.68,-1.45,0.51,0.2,-6.2,0,0,0.54,0,0,0,0,0,0,0,0.72
03/02/02,794,0.54,28.32,30.07,29.19,18.56,-3.54,2.33,4,2.94,-1.16,0.58,0.06,-6.87,0,0,0.54,0,0,0,0,0,0,0,0.72
03/02/02,795,0.54,27.91,29.72,28.81,17.88,-3.84,2.7,3.96,3.2,-0.87,0.64,-0.09,-7.04,0,0,0.54,0,0,0,0,0,0,0,0.72
03/02/02,796,0.54,27.6,29.39,28.49,17.55,-3.93,2.91,3.76,3.3,-0.67,0.68,-0.34,-7.03,0,0,0.54,0,0,0,0,0,0,0,0.72
03/02/02,797,0.54,27.38,29.1,28.24,18.02,-3.67,2.99,3.48,3.28,-0.53,0.7,-0.59,-6.58,0,0,0.54,0,0,0,0,0,0,0,0.72
03/02/02,798,0.54,27.2,28.84,28.02,18.15,-3.57,2.95,3.14,3.11,-0.42,0.7,-0.7,-6.39,0,0,0.54,0,0,0,0,0,0,0,0.72
03/02/02,799,0.54,27.06,28.62,27.84,18.75,-3.22,2.89,2.86,2.94,-0.3,0.69,-0.71,-5.85,0,0,0.54,0,0,0,0,0,0,0,0.72
03/02/02,800,0.54,27.19,28.57,27.88,20.58,-2.06,2.22,1.83,1.48,-1.17,0.59,-1.28,-4.63,0,0,0.54,0,0.03,3.16,0,0,0,0,0.72
03/02/02,801,0.54,27.98,29.26,28.62,23.9,1.23,-0.24,-1.64,-4.24,-4.89,0.24,-3.22,-2.83,0,0,0.54,0,0.15,17.87,0,0,0,0,0.71
03/02/02,802,0.54,29.65,30.49,30.07,27.84,4.95,-3.11,-5.01,-9.98,-8.16,-0.17,-4.27,-1.24,0,0,0.54,0,0.28,30.33,0,0,0,0,0.7
03/02/02,803,0.54,31.29,31.61,31.45,31.49,7.02,-4.91,-6.26,-11.13,-8.1,-0.4,-3.36,0.12,0,0,0.54,0,0.32,29.91,0,0,0,0,0.7
03/02/02,804,0.54,32.62,32.55,32.58,33.61,7.94,-6.39,-6.52,-10.64,-7.32,-0.6,-2.24,0.66,0,0,0.54,0,0.36,26.69,0,0,0,0,0.7
03/02/02,805,0.54,33.36,33.21,33.28,34.16,7.38,-6.97,-5.66,-9.37,-6.31,-0.69,-0.87,0.53,0,0,0.54,0,0.34,22.51,0,0,0,0,0.7
03/02/02,806,0.54,33.66,33.63,33.65,33.2,5.69,-6.96,-4.46,-8.09,-5.65,-0.72,0.15,-0.31,0,0,0.54,0,0.26,19.82,0,0,0,0,0.7
03/02/02,807,0.54,33.66,33.82,33.74,31.79,3.82,-6.02,-2.41,-6.48,-5.05,-0.62,1.25,-1.26,0,0,0.54,0,0.18,15.68,0,0,0,0,0.71
03/02/02,808,0.54,33.31,33.65,33.48,30.3,1.9,-4.36,0.19,-3.97,-4.01,-0.41,2.22,-2.03,0,0,0.54,0,0.1,8.93,0,0,0,0,0.71
03/02/02,809,0.54,33.04,33.79,33.42,29.26,1.85,-4.26,-0.07,-4.48,-5.1,-0.42,1.07,-2.55,0,0,0.54,0,0.13,13.01,0,0,0,0,0.71
03/02/02,810,0.54,32.72,33.44,33.08,28.31,-0.02,-2.37,2.55,-1.07,-2.97,-0.14,2.21,-2.98,0,0,0.54,0,0.03,3.19,0,0,0,0,0.71
03/02/02,811,0.54,32.18,33.04,32.61,27.4,-0.95,-1.17,3.76,0.47,-2.55,0.03,2.01,-3.24,0,0,0.54,0,0,0.17,0,0,0,0,0.71
03/02/02,812,0.54,31.65,32.7,32.18,26.16,-1.74,-0.36,4.04,1.16,-2.44,0.15,1.43,-3.74,0,0,0.54,0,0,0,0,0,0,0,0.71
03/02/02,813,0.54,31.15,32.37,31.76,24.85,-2.32,0.37,4.15,1.7,-2.23,0.26,0.97,-4.31,0,0,0.54,0,0,0,0,0,0,0,0.71
03/02/02,814,0.54,30.67,32.05,31.36,23.34,-2.66,0.98,4.13,2.08,-2,0.36,0.57,-5.07,0,0,0.54,0,0,0,0,0,0,0,0.72
03/02/02,815,0.54,30.2,31.73,30.97,22.01,-2.82,1.53,4.09,2.43,-1.73,0.45,0.3,-5.71,0,0,0.54,0,0,0,0,0,0,0,0.72
04/02/02,816,0.54,29.77,31.4,30.58,20.79,-3.22,1.99,4.04,2.7,-1.45,0.53,0.11,-6.28,0,0,0.54,0,0,0,0,0,0,0,0.72
04/02/02,817,0.54,29.36,31.07,30.21,19.99,-3.47,2.38,3.98,2.95,-1.17,0.59,-0.06,-6.57,0,0,0.54,0,0,0,0,0,0,0,0.72
04/02/02,818,0.54,29.02,30.75,29.88,19.42,-3.55,2.64,3.81,3.06,-0.95,0.63,-0.26,-6.74,0,0,0.54,0,0,0,0,0,0,0,0.72
04/02/02,819,0.54,28.73,30.45,29.59,19.2,-3.46,2.81,3.6,3.1,-0.76,0.67,-0.42,-6.7,0,0,0.54,0,0,0,0,0,0,0,0.72
04/02/02,820,0.54,28.45,30.17,29.31,18.83,-3.59,2.91,3.4,3.09,-0.57,0.68,-0.46,-6.77,0,0,0.54,0,0,0,0,0,0,0,0.72
04/02/02,821,0.54,28.11,29.87,28.99,18.23,-3.93,3.05,3.32,3.16,-0.32,0.71,-0.4,-6.93,0,0,0.54,0,0,0,0,0,0,0,0.72
04/02/02,822,1.38,24.01,29.18,26.6,17.94,-3.49,5.92,5.63,7.15,1.92,1.19,1.41,-4.25,0,0,0.54,0,0,0,0,-20.65,-2.28,-3.77,3.73
04/02/02,823,0.54,24,28.49,26.24,18.65,-2.77,6.19,5.75,7.58,1.97,1.23,1.13,-3.74,0,0,0.54,0,0,0,0,-18.13,0,0,4.19
04/02/02,824,20.74,24,28.36,26.18,20.29,-1.42,4.29,2.76,4.2,0.19,0.93,-1.1,-2.6,-0.71,10.21,10.01,1.62,0.03,3.19,0,-30.91,0,0,9.56
04/02/02,825,27.06,24,28.83,26.42,23,2.05,2.38,-0.34,-1.05,-2.49,0.67,-2.71,-0.7,-0.22,10.21,10.01,3.23,0.15,17.44,0,-37.52,-21.55,-26.11,13.19
04/02/02,826,35.65,24,29.59,26.79,26.08,5.84,0.58,-2.47,-5.12,-4.16,0.44,-3.05,1.41,1.64,10.21,10.01,6.47,0.27,28.34,0,-48.9,-59.42,-60.03,6.71
04/02/02,827,40.82,24,30.23,27.12,28.95,8.32,-0.38,-2.72,-6,-3.94,0.34,-1.54,3.35,3.89,10.21,10.01,6.47,0.33,30.65,0,-57.41,-82.52,-83.29,6.62
04/02/02,828,44.89,24,30.63,27.31,30.81,9.45,-0.87,-2.17,-4.61,-2.77,0.29,0.44,4.59,6.92,10.21,10.01,6.47,0.37,27.16,0,-64.04,-98.65,-101.61,6.84
04/02/02,829,45.29,24,30.8,27.4,31.67,9.35,-0.96,-1.36,-2.83,-1.79,0.29,2.12,5.13,5.22,10.21,10.01,4.85,0.35,22.95,0,-62.51,-91.9,-105.77,5.26
04/02/02,830,48.98,24,30.73,27.36,31.46,7.93,-0.73,-0.61,-0.68,-0.79,0.3,3,4.97,5.27,10.21,10.01,4.85,0.23,18.16,0,-61.58,-90.38,-122.35,5.29
04/02/02,831,56.72,24,30.55,27.27,30.7,6.44,-0.22,0.24,0.21,-0.81,0.33,3.19,4.48,6.41,10.21,10.01,6.47,0.18,15.56,0,-62.03,-96.74,-154.82,6.85
04/02/02,832,56.28,24,30.44,27.22,29.52,5.53,0.07,0.43,0.32,-1.03,0.35,2.72,3.7,3.83,10.21,10.01,6.47,0.17,15.86,0,-57.94,-86.71,-152.86,6.59
04/02/02,833,52.99,24,30.12,27.06,28.25,3.88,0.99,1.6,1.81,-0.27,0.47,2.96,2.86,2.95,10.21,10.01,6.47,0.11,10.72,0,-54.11,-76.29,-138.04,6.61
04/02/02,834,42.06,24,29.73,26.87,26.74,2.58,1.83,2.47,2.88,0.2,0.58,2.81,1.85,1.08,10.21,10.01,3.23,0.07,7.23,0,-46.49,-53.73,-93.6,3.69
04/02/02,835,35.24,24,29.17,26.59,25.35,0.95,2.94,3.69,4.57,1.15,0.72,2.88,0.91,0.19,10.21,10.01,1.62,0.01,0.6,0,-39.97,-41.83,-65.25,2.14
04/02/02,836,10.01,28.58,29.02,28.8,24.09,-0.61,0.99,1.83,1.28,-0.59,0.36,0.52,-3.09,0,0,10.01,0,0,0,0,0,0,0,0.71
04/02/02,837,0.54,28.43,29.07,28.75,23.29,-1.39,0.85,1.07,0.47,-0.58,0.34,-0.07,-3.54,0,0,0.54,0,0,0,0,0,0,0,0.71
04/02/02,838,0.54,27.89,28.89,28.39,22.73,-1.59,1.42,1.43,1.09,-0.25,0.44,-0.03,-3.56,0,0,0.54,0,0,0,0,0,0,0,0.71
04/02/02,839,0.54,27.7,28.75,28.23,22.44,-1.57,1.58,1.42,1.27,-0.17,0.47,-0.2,-3.63,0,0,0.54,0,0,0,0,0,0,0,0.71
05/02/02,840,0.54,27.54,28.61,28.07,21.96,-1.73,1.67,1.39,1.37,-0.09,0.48,-0.27,-3.85,0,0,0.54,0,0,0,0,0,0,0,0.71
05/02/02,841,0.54,27.31,28.45,27.88,21.33,-1.89,1.79,1.43,1.52,0.04,0.51,-0.27,-4.14,0,0,0.54,0,0,0,0,0,0,0,0.71
05/02/02,842,0.54,27.05,28.28,27.67,20.41,-2.15,1.91,1.5,1.7,0.18,0.53,-0.24,-4.6,0,0,0.54,0,0,0,0,0,0,0,0.72
05/02/02,843,0.54,26.74,28.08,27.41,19.56,-2.57,2.07,1.63,1.96,0.36,0.56,-0.2,-4.99,0,0,0.54,0,0,0,0,0,0,0,0.72
05/02/02,844,0.54,26.45,27.86,27.16,18.67,-2.71,2.2,1.71,2.18,0.51,0.58,-0.26,-5.42,0,0,0.54,0,0,0,0,0,0,0,0.72
05/02/02,845,0.54,26.18,27.65,26.91,18.11,-2.8,2.3,1.74,2.38,0.65,0.6,-0.33,-5.64,0,0,0.54,0,0,0,0,0,0,0,0.72
05/02/02,846,0.54,23.98,27.26,25.62,17.75,-2.61,3.64,2.9,4.21,1.78,0.83,0.42,-4.36,0,0,0.54,0,0,0,0,-9.65,0,0,2.26
05/02/02,847,0.54,24,26.85,25.42,17.98,-2.52,3.75,3.03,4.43,1.81,0.84,0.33,-4.22,0,0,0.54,0,0,0,0,-8.16,0,0,2.1
05/02/02,848,20.74,24,26.81,25.4,19.33,-1.98,2.29,0.92,2.39,0.7,0.61,-1.31,-3.26,0,10.21,10.01,1.62,0.01,0.56,0,-22.08,0,0,5.61
05/02/02,849,21.44,24,27.06,25.53,21.5,0.11,1.15,-0.85,-0.34,-0.91,0.44,-2.36,-1.74,-0.46,10.21,10.01,3.23,0.07,7.98,0,-25.6,-0.81,-0.81,11.87
05/02/02,850,30.6,24,28.03,26.01,23.84,4.27,-1.2,-4.07,-6.45,-4.29,0.12,-3.87,-0.12,-0.1,10.21,10.01,6.47,0.25,25.96,0,-35.69,-31.1,-37.32,11.92
05/02/02,851,40.36,24,28.76,26.38,25.76,6.21,-2.13,-4.43,-6.89,-3.72,0.03,-2.72,1.19,1.5,10.21,10.01,6.47,0.31,28.52,0,-43.12,-52.26,-81.25,6.71
05/02/02,852,45.41,24,29.14,26.57,26.9,6.5,-2.43,-3.69,-4.87,-2.37,0.01,-1.12,1.96,2.17,10.21,10.01,6.47,0.32,24.53,0,-46.59,-61.66,-103.96,6.68
05/02/02,853,46.74,24,29.34,26.67,27.2,6.21,-2.43,-2.84,-3.23,-1.77,0.01,0.03,2.16,2.64,10.21,10.01,4.85,0.31,21.59,0,-47.06,-59.66,-112.28,5.45
05/02/02,854,46.31,24,29.5,26.75,26.95,5.79,-2.41,-2.33,-2.5,-1.77,0,0.58,1.99,1.51,10.21,10.01,4.85,0.27,20.98,0,-46.59,-58.27,-110.36,5.12
